,DateTime,total_price,profit
5530,2020-11-16 16:40:00,20.0,9.6
5531,2020-11-09 16:14:00,159.0,52.47
5532,2023-12-19 20:39:00,132.0,43.56
5533,2020-11-22 20:13:00,126.0,71.82
5534,2021-12-03 16:19:00,84.0,40.32
5535,2020-11-09 17:02:00,216.0,71.28
5536,2021-11-21 15:18:00,44.0,21.12
5537,2023-12-27 17:21:00,75.0,24.75
5538,2020-11-10 15:12:00,228.0,75.24
5539,2023-12-15 17:35:00,30.0,9.9
5540,2021-11-17 16:38:00,255.0,122.4
5541,2023-11-19 20:41:00,98.0,47.04
5542,2020-12-20 18:47:00,108.0,51.84
5543,2021-12-22 20:27:00,144.0,47.52
5544,2021-11-20 15:49:00,48.0,15.84
5545,2023-12-29 17:12:00,170.0,81.6
5546,2022-12-17 16:03:00,136.0,65.28
5547,2020-12-01 18:19:00,29.0,9.57
5548,2020-11-20 17:41:00,216.0,103.68
5549,2022-12-08 15:57:00,44.0,21.12
5550,2021-11-25 16:04:00,47.0,15.51
5551,2022-12-07 17:16:00,168.0,80.64
5552,2023-11-01 19:47:00,60.0,19.8
5553,2021-12-19 19:27:00,201.0,96.48
5554,2023-11-20 16:37:00,63.0,20.79
5555,2022-11-22 16:15:00,35.0,16.8
5556,2021-11-30 19:46:00,228.0,109.44
5557,2020-12-14 20:46:00,45.0,14.85
5558,2022-12-03 18:49:00,68.0,32.64
5559,2023-11-22 19:45:00,34.0,16.32
5560,2022-11-26 19:00:00,73.0,35.04
5561,2022-12-22 17:51:00,39.0,18.72
5562,2021-11-01 18:44:00,129.0,61.92
5563,2022-12-27 15:30:00,94.0,31.02
5564,2020-12-29 20:01:00,51.0,24.48
5565,2022-11-05 18:40:00,26.0,9.36
5566,2020-12-11 18:16:00,16.0,7.68
5567,2020-12-04 16:09:00,45.0,8.1
5568,2021-12-30 19:58:00,58.0,19.14
5569,2022-11-02 19:28:00,80.0,26.4
5570,2023-12-31 15:48:00,180.0,86.4
5571,2022-12-31 20:04:00,82.0,39.36
5572,2020-12-19 18:20:00,195.0,64.35
5573,2020-12-25 18:58:00,16.0,5.76
5574,2021-12-17 16:47:00,93.0,30.69
5575,2020-11-18 15:04:00,234.0,112.32
5576,2023-12-15 16:05:00,45.0,14.85
5577,2021-11-29 17:48:00,189.0,90.72
5578,2023-11-29 19:29:00,58.0,27.84
5579,2022-11-19 19:06:00,96.0,31.68
5580,2023-11-21 20:27:00,37.0,17.76
5581,2020-11-10 19:45:00,150.0,72.0
5582,2021-11-14 16:15:00,146.0,70.08
5583,2020-11-01 17:32:00,123.0,59.04
5584,2022-12-05 16:29:00,41.0,19.68
5585,2021-12-27 15:44:00,104.0,34.32
5586,2021-12-06 16:28:00,136.0,44.88
5587,2020-11-15 17:35:00,46.0,15.18
5588,2020-11-27 15:24:00,237.0,78.21
5589,2022-12-27 20:53:00,19.0,9.12
5590,2020-11-18 17:27:00,124.0,40.92
5591,2022-11-25 16:21:00,168.0,80.64
5592,2021-11-02 15:24:00,22.0,10.56
5593,2022-12-05 16:45:00,123.0,40.59
5594,2023-12-23 15:50:00,171.0,56.43
5595,2022-12-30 20:30:00,48.0,23.04
5596,2020-12-06 19:42:00,117.0,38.61
5597,2023-11-10 16:55:00,60.0,19.8
5598,2023-12-28 16:39:00,43.0,14.19
5599,2023-12-19 17:25:00,152.0,50.16
5600,2022-11-06 15:22:00,243.0,80.19
5601,2020-11-06 17:00:00,62.0,20.46
5602,2021-12-25 15:06:00,51.0,24.48
5603,2022-11-08 17:24:00,34.0,11.22
5604,2023-12-06 20:45:00,117.0,56.16
5605,2021-12-22 16:32:00,192.0,92.16
5606,2021-11-27 20:18:00,82.0,27.06
5607,2021-11-25 17:57:00,23.0,11.04
5608,2021-12-01 19:54:00,150.0,49.5
5609,2021-11-05 16:58:00,90.0,29.7
5610,2023-12-25 16:28:00,84.0,15.12
5611,2023-11-07 19:56:00,231.0,110.88
5612,2021-12-11 19:17:00,28.0,5.04
5613,2023-11-05 19:20:00,58.0,27.84
5614,2023-12-04 16:02:00,126.0,60.48
5615,2022-11-09 18:57:00,62.0,29.76
5616,2022-11-09 15:15:00,32.0,10.56
5617,2022-12-08 18:24:00,82.0,27.06
5618,2021-12-28 15:06:00,82.0,27.06
5619,2022-12-13 19:42:00,27.0,12.96
5620,2021-11-16 15:34:00,246.0,118.08
5621,2020-12-30 16:10:00,93.0,30.69
5622,2022-12-24 18:28:00,20.0,9.6
5623,2023-11-15 18:32:00,120.0,57.6
5624,2022-11-18 19:28:00,39.0,18.72
5625,2021-12-06 18:17:00,177.0,58.41
5626,2023-12-31 17:12:00,49.0,23.52
5627,2023-11-02 18:23:00,49.0,16.17
5628,2022-11-04 17:44:00,120.0,57.6
5629,2022-11-10 17:08:00,41.0,13.53
5630,2021-12-31 17:06:00,124.0,22.32
5631,2021-12-02 18:36:00,63.0,30.24
5632,2023-12-04 20:49:00,152.0,50.16
5633,2021-12-25 19:43:00,164.0,54.12
5634,2023-11-30 15:40:00,60.0,19.8
5635,2023-12-08 20:28:00,168.0,55.44
5636,2022-12-01 16:12:00,48.0,23.04
5637,2021-11-25 16:21:00,74.0,35.52
5638,2021-11-02 19:12:00,108.0,51.84
5639,2022-11-14 20:48:00,138.0,66.24
5640,2020-11-10 20:57:00,90.0,29.7
5641,2023-12-23 15:04:00,168.0,80.64
5642,2023-12-02 20:35:00,82.0,39.36
5643,2022-11-20 20:52:00,61.0,34.77
5644,2022-11-21 20:24:00,156.0,51.48
5645,2021-12-09 18:54:00,39.0,12.87
5646,2021-11-21 16:55:00,84.0,40.32
5647,2021-12-01 18:55:00,135.0,44.55
5648,2021-12-19 17:04:00,24.0,7.92
5649,2022-12-17 17:25:00,58.0,19.14
5650,2021-12-02 18:29:00,58.0,19.14
5651,2022-11-03 16:16:00,141.0,67.68
5652,2020-11-22 16:06:00,124.0,59.52
5653,2022-11-30 16:14:00,62.0,29.76
5654,2023-12-11 16:07:00,23.0,7.59
5655,2020-11-23 15:34:00,75.0,13.5
5656,2022-12-04 17:55:00,132.0,63.36
5657,2022-12-25 17:56:00,216.0,45.36
5658,2020-12-13 15:14:00,110.0,36.3
5659,2023-12-06 17:49:00,84.0,40.32
5660,2023-12-29 16:17:00,128.0,61.44
5661,2022-12-25 17:34:00,69.0,33.12
5662,2021-11-05 17:31:00,58.0,27.84
5663,2022-11-20 17:35:00,68.0,38.76
5664,2020-11-16 16:54:00,132.0,63.36
5665,2021-12-12 16:11:00,156.0,51.48
5666,2023-12-22 18:07:00,158.0,56.88
5667,2022-12-13 19:44:00,222.0,73.26
5668,2022-12-09 18:06:00,19.0,6.27
5669,2020-11-29 19:25:00,140.0,46.2
5670,2021-11-11 19:15:00,120.0,57.6
5671,2022-11-09 20:24:00,82.0,39.36
5672,2022-12-15 19:51:00,120.0,57.6
5673,2023-12-09 17:05:00,41.0,13.53
5674,2022-12-29 17:51:00,79.0,26.07
5675,2023-12-02 15:16:00,38.0,18.24
5676,2022-12-19 17:38:00,68.0,12.24
5677,2020-12-05 19:06:00,46.0,22.08
5678,2022-11-11 19:50:00,56.0,18.48
5679,2023-11-29 20:45:00,68.0,32.64
5680,2022-12-13 17:40:00,150.0,49.5
5681,2023-11-16 19:17:00,142.0,68.16
5682,2020-12-14 19:55:00,36.0,11.88
5683,2022-11-08 15:37:00,66.0,31.68
5684,2023-12-14 16:30:00,87.0,41.76
5685,2021-12-26 16:42:00,74.0,13.32
5686,2023-12-20 15:02:00,28.0,13.44
5687,2023-11-27 16:00:00,60.0,28.8
5688,2021-11-16 18:12:00,170.0,56.1
5689,2023-11-12 17:12:00,162.0,77.76
5690,2020-11-01 20:49:00,61.0,29.28
5691,2023-12-28 17:23:00,54.0,25.92
5692,2020-11-03 17:08:00,46.0,15.18
5693,2023-11-06 18:57:00,243.0,116.64
5694,2020-12-20 16:20:00,40.0,13.2
5695,2020-12-13 16:56:00,183.0,60.39
5696,2022-11-27 16:54:00,48.0,15.84
5697,2021-11-14 16:41:00,78.0,25.74
5698,2021-12-21 20:45:00,148.0,71.04
5699,2021-12-29 19:40:00,177.0,100.89
5700,2021-12-15 20:00:00,48.0,15.84
5701,2020-12-28 15:28:00,246.0,81.18
5702,2022-11-20 18:35:00,168.0,80.64
5703,2020-12-29 16:59:00,234.0,112.32
5704,2021-12-23 20:31:00,77.0,13.86
5705,2020-12-28 18:39:00,18.0,5.94
5706,2023-11-17 15:34:00,69.0,22.77
5707,2020-12-12 16:09:00,72.0,34.56
5708,2021-11-13 17:14:00,136.0,44.88
5709,2022-11-22 16:21:00,166.0,79.68
5710,2020-12-25 15:36:00,132.0,43.56
5711,2020-11-10 16:02:00,66.0,21.78
5712,2020-12-17 18:23:00,47.0,15.51
5713,2023-12-03 15:06:00,114.0,37.62
5714,2023-11-29 19:08:00,55.0,31.35
5715,2023-11-08 18:58:00,86.0,49.02
5716,2022-12-25 16:06:00,82.0,14.76
5717,2021-12-31 16:48:00,158.0,52.14
5718,2022-11-02 19:12:00,34.0,11.22
5719,2022-11-20 15:44:00,57.0,27.36
5720,2022-11-27 18:27:00,210.0,69.3
5721,2022-12-22 16:27:00,63.0,30.24
5722,2022-12-29 17:41:00,29.0,13.92
5723,2022-11-10 18:31:00,80.0,26.4
5724,2023-11-23 18:01:00,45.0,14.85
5725,2020-12-07 17:26:00,174.0,57.42
5726,2022-12-05 18:54:00,132.0,63.36
5727,2021-11-06 17:14:00,30.0,14.4
5728,2021-11-23 15:39:00,62.0,29.76
5729,2022-11-11 17:29:00,45.0,8.1
5730,2021-12-05 20:41:00,69.0,33.12
5731,2020-11-17 16:18:00,45.0,16.2
5732,2022-12-29 16:45:00,158.0,52.14
5733,2023-12-31 15:13:00,102.0,58.14
5734,2023-12-06 16:51:00,52.0,9.36
5735,2020-12-19 19:42:00,62.0,20.46
5736,2020-12-01 15:56:00,64.0,21.12
5737,2020-12-27 20:31:00,123.0,59.04
5738,2020-12-31 20:59:00,77.0,25.41
5739,2021-11-18 18:39:00,79.0,26.07
5740,2022-12-09 17:49:00,72.0,34.56
5741,2022-12-05 18:40:00,96.0,46.08
5742,2022-12-22 16:22:00,154.0,50.82
5743,2023-11-21 18:29:00,21.0,10.08
5744,2020-11-27 16:15:00,66.0,23.76
5745,2020-12-03 15:06:00,73.0,35.04
5746,2023-11-08 16:20:00,156.0,51.48
5747,2023-12-24 16:00:00,75.0,36.0
5748,2023-11-22 17:28:00,156.0,74.88
5749,2021-12-29 16:37:00,75.0,24.75
5750,2022-12-06 16:44:00,174.0,31.32
5751,2020-12-08 18:43:00,52.0,24.96
5752,2020-11-09 15:36:00,234.0,77.22
5753,2022-12-18 18:03:00,64.0,11.52
5754,2021-12-15 20:47:00,222.0,79.92
5755,2022-12-28 17:59:00,68.0,32.64
5756,2023-11-15 15:03:00,62.0,35.34
5757,2020-11-08 15:23:00,57.0,27.36
5758,2021-11-28 15:51:00,72.0,34.56
5759,2022-12-04 16:18:00,130.0,46.8
5760,2021-11-05 19:30:00,147.0,48.51
5761,2022-11-06 15:36:00,192.0,63.36
5762,2022-12-29 19:48:00,154.0,50.82
5763,2020-12-29 20:10:00,67.0,22.11
5764,2022-11-29 20:14:00,59.0,28.32
5765,2022-12-15 16:22:00,246.0,118.08
5766,2023-12-16 19:11:00,82.0,39.36
5767,2021-11-19 17:22:00,21.0,10.08
5768,2020-12-30 19:43:00,168.0,55.44
5769,2021-12-20 16:26:00,92.0,44.16
5770,2022-12-29 16:36:00,69.0,22.77
5771,2021-12-22 16:28:00,134.0,44.22
5772,2023-11-08 16:41:00,74.0,35.52
5773,2023-12-06 19:35:00,144.0,69.12
5774,2022-12-17 15:04:00,75.0,24.75
5775,2021-12-08 20:44:00,81.0,38.88
5776,2023-12-11 17:13:00,93.0,44.64
5777,2023-12-01 17:01:00,73.0,35.04
5778,2020-11-23 16:24:00,46.0,15.18
5779,2021-11-05 20:14:00,34.0,16.32
5780,2020-12-04 16:20:00,128.0,61.44
5781,2022-11-05 15:21:00,66.0,31.68
5782,2022-12-02 15:17:00,50.0,24.0
5783,2021-11-05 18:59:00,48.0,27.36
5784,2021-11-25 16:45:00,152.0,50.16
5785,2022-12-20 20:08:00,166.0,54.78
5786,2023-12-11 18:25:00,59.0,19.47
5787,2022-11-10 15:44:00,210.0,100.8
5788,2020-12-27 17:32:00,37.0,12.21
5789,2023-11-21 20:57:00,38.0,12.54
5790,2020-11-06 18:09:00,166.0,54.78
5791,2022-12-18 21:00:00,129.0,23.22
5792,2023-12-16 16:07:00,140.0,67.2
5793,2023-11-28 19:54:00,158.0,75.84
5794,2022-12-31 16:56:00,30.0,14.4
5795,2023-11-19 18:18:00,34.0,16.32
5796,2021-12-05 18:27:00,21.0,10.08
5797,2022-12-01 16:20:00,90.0,43.2
5798,2020-12-11 19:28:00,37.0,12.21
5799,2022-11-12 19:20:00,24.0,11.52
5800,2020-11-17 18:35:00,234.0,112.32
5801,2022-11-13 20:04:00,92.0,44.16
5802,2023-12-01 15:37:00,210.0,100.8
5803,2022-12-12 20:08:00,207.0,99.36
5804,2021-11-04 20:07:00,128.0,42.24
5805,2023-12-26 15:32:00,189.0,90.72
5806,2023-11-12 20:59:00,38.0,18.24
5807,2022-12-24 20:52:00,104.0,34.32
5808,2022-11-11 19:45:00,70.0,23.1
5809,2023-12-07 16:35:00,153.0,73.44
5810,2023-12-09 17:54:00,120.0,39.6
5811,2023-12-22 15:48:00,36.0,17.28
5812,2023-11-27 20:31:00,40.0,13.2
5813,2021-12-25 20:32:00,152.0,50.16
5814,2020-11-02 17:23:00,114.0,37.62
5815,2022-11-26 20:00:00,180.0,86.4
5816,2021-11-16 15:49:00,17.0,8.16
5817,2020-11-12 20:16:00,90.0,43.2
5818,2022-12-26 17:00:00,132.0,63.36
5819,2023-12-19 18:23:00,112.0,53.76
5820,2022-11-24 18:18:00,108.0,51.84
5821,2020-12-13 17:52:00,118.0,42.48
5822,2023-12-31 19:27:00,186.0,61.38
5823,2023-12-15 17:01:00,129.0,23.22
5824,2023-11-28 15:40:00,98.0,47.04
5825,2020-11-14 19:46:00,98.0,47.04
5826,2022-11-25 18:37:00,70.0,23.1
5827,2023-11-21 18:40:00,52.0,24.96
5828,2022-11-03 17:53:00,102.0,33.66
5829,2022-11-11 17:41:00,84.0,47.88
5830,2020-11-24 17:51:00,56.0,26.88
5831,2020-11-21 20:51:00,114.0,37.62
5832,2022-12-15 19:20:00,74.0,24.42
5833,2021-11-21 16:35:00,134.0,44.22
5834,2020-11-12 15:08:00,40.0,19.2
5835,2023-11-30 19:54:00,207.0,37.26
5836,2020-11-02 16:47:00,34.0,6.12
5837,2021-12-01 20:28:00,72.0,34.56
5838,2021-12-23 18:02:00,134.0,44.22
5839,2022-11-26 17:16:00,168.0,80.64
5840,2020-12-11 20:14:00,28.0,13.44
5841,2023-12-09 15:20:00,82.0,39.36
5842,2022-12-14 19:31:00,72.0,23.76
5843,2023-11-09 20:00:00,58.0,19.14
5844,2021-11-08 19:37:00,96.0,31.68
5845,2021-11-20 20:34:00,255.0,122.4
5846,2020-12-29 18:53:00,84.0,40.32
5847,2021-11-10 16:52:00,112.0,36.96
5848,2022-12-14 19:36:00,35.0,16.8
5849,2023-12-03 18:29:00,96.0,31.68
5850,2023-11-13 19:13:00,45.0,21.6
5851,2022-11-20 15:08:00,33.0,15.84
5852,2020-11-24 17:47:00,41.0,19.68
5853,2020-12-13 17:03:00,124.0,44.64
5854,2021-11-02 20:13:00,130.0,74.1
5855,2021-11-22 19:30:00,61.0,29.28
5856,2020-11-08 16:17:00,156.0,28.08
5857,2020-12-30 19:41:00,60.0,19.8
5858,2020-11-28 20:55:00,61.0,20.13
5859,2021-12-11 15:33:00,150.0,49.5
5860,2020-12-18 17:39:00,144.0,47.52
5861,2023-12-14 16:55:00,72.0,23.76
5862,2021-12-10 19:04:00,94.0,45.12
5863,2022-12-31 20:53:00,156.0,74.88
5864,2022-12-31 20:19:00,129.0,42.57
5865,2021-12-23 17:41:00,192.0,69.12
5866,2022-12-23 19:32:00,180.0,86.4
5867,2021-11-17 16:18:00,56.0,18.48
5868,2021-12-20 20:18:00,58.0,27.84
5869,2021-12-27 20:42:00,177.0,58.41
5870,2022-11-08 19:12:00,88.0,42.24
5871,2023-11-16 18:44:00,90.0,43.2
5872,2023-12-07 18:05:00,159.0,52.47
5873,2021-11-24 18:27:00,63.0,20.79
5874,2022-12-13 19:52:00,21.0,6.93
5875,2020-12-23 17:42:00,29.0,9.57
5876,2021-12-24 16:27:00,15.0,7.2
5877,2023-12-11 16:37:00,84.0,40.32
5878,2020-12-13 20:39:00,136.0,44.88
5879,2021-12-01 20:18:00,216.0,38.88
5880,2021-12-11 19:07:00,38.0,12.54
5881,2021-12-17 17:19:00,78.0,25.74
5882,2023-11-16 16:49:00,128.0,61.44
5883,2022-11-07 20:50:00,72.0,23.76
5884,2023-12-23 18:08:00,68.0,22.44
5885,2022-12-02 19:37:00,77.0,25.41
5886,2020-11-24 18:32:00,156.0,51.48
5887,2023-11-24 15:03:00,74.0,35.52
5888,2023-11-11 18:21:00,69.0,33.12
5889,2020-12-01 18:25:00,46.0,22.08
5890,2022-12-09 15:33:00,24.0,11.52
5891,2022-11-09 15:25:00,34.0,16.32
5892,2021-11-09 20:26:00,23.0,8.28
5893,2020-12-26 20:21:00,138.0,49.68
5894,2020-12-27 20:31:00,45.0,14.85
5895,2021-12-07 17:29:00,249.0,82.17
5896,2023-11-07 18:24:00,170.0,81.6
5897,2023-11-15 17:30:00,159.0,76.32
5898,2022-12-04 20:48:00,81.0,38.88
5899,2022-11-05 16:56:00,160.0,52.8
5900,2022-12-16 17:50:00,30.0,14.4
5901,2020-11-08 15:26:00,82.0,27.06
5902,2021-11-15 16:01:00,73.0,35.04
5903,2020-11-23 20:26:00,34.0,16.32
5904,2023-12-10 19:57:00,104.0,49.92
5905,2020-11-12 15:49:00,237.0,113.76
5906,2023-11-17 19:32:00,87.0,41.76
5907,2021-12-19 16:14:00,207.0,99.36
5908,2021-11-01 15:02:00,237.0,113.76
5909,2021-11-30 19:24:00,150.0,72.0
5910,2020-11-26 17:10:00,80.0,26.4
5911,2020-11-05 20:48:00,78.0,37.44
5912,2022-11-18 15:19:00,120.0,57.6
5913,2022-12-14 16:19:00,138.0,66.24
5914,2023-11-29 18:34:00,138.0,66.24
5915,2023-12-10 17:09:00,134.0,64.32
5916,2021-12-16 15:08:00,102.0,33.66
5917,2022-12-01 18:14:00,63.0,30.24
5918,2021-11-25 16:18:00,86.0,41.28
5919,2022-11-23 19:38:00,73.0,24.09
5920,2021-12-19 19:44:00,166.0,79.68
5921,2020-11-18 17:09:00,222.0,73.26
5922,2022-12-28 20:21:00,160.0,52.8
5923,2021-12-06 16:55:00,243.0,51.03
5924,2023-11-20 17:07:00,105.0,37.8
5925,2022-11-02 19:45:00,34.0,11.22
5926,2022-12-10 19:47:00,94.0,45.12
5927,2020-11-17 17:45:00,156.0,74.88
5928,2022-12-01 18:02:00,160.0,52.8
5929,2022-12-26 16:55:00,128.0,61.44
5930,2023-12-05 16:16:00,65.0,31.2
5931,2021-12-20 18:55:00,34.0,16.32
5932,2020-12-10 17:48:00,87.0,28.71
5933,2023-11-27 16:04:00,132.0,43.56
5934,2020-12-23 16:59:00,252.0,83.16
5935,2023-11-20 19:28:00,156.0,51.48
5936,2022-11-30 15:47:00,78.0,25.74
5937,2022-11-15 15:42:00,64.0,21.12
5938,2020-11-19 19:46:00,168.0,80.64
5939,2023-11-13 17:09:00,159.0,52.47
5940,2022-11-09 16:06:00,49.0,23.52
5941,2023-12-25 19:22:00,231.0,76.23
5942,2020-11-12 15:14:00,84.0,40.32
5943,2022-12-07 18:59:00,162.0,53.46
5944,2021-12-27 18:49:00,65.0,31.2
5945,2020-12-13 15:05:00,44.0,21.12
5946,2023-11-14 15:38:00,21.0,6.93
5947,2023-11-29 17:59:00,120.0,57.6
5948,2023-12-09 15:32:00,82.0,27.06
5949,2021-12-30 17:33:00,164.0,54.12
5950,2023-12-29 19:54:00,96.0,46.08
5951,2023-11-11 15:05:00,22.0,10.56
5952,2023-12-09 18:07:00,69.0,24.84
5953,2021-11-04 15:49:00,80.0,26.4
5954,2022-11-05 20:40:00,84.0,27.72
5955,2020-11-21 15:07:00,49.0,16.17
5956,2023-12-29 20:03:00,39.0,12.87
5957,2021-11-23 15:36:00,142.0,29.82
5958,2022-11-01 16:16:00,51.0,16.83
5959,2023-11-07 17:03:00,88.0,29.04
5960,2023-12-09 19:15:00,70.0,33.6
5961,2020-11-20 19:35:00,75.0,36.0
5962,2022-12-11 17:27:00,20.0,9.6
5963,2023-11-15 20:14:00,15.0,4.95
5964,2023-11-25 19:10:00,75.0,24.75
5965,2022-11-22 16:03:00,85.0,40.8
5966,2020-11-29 15:47:00,82.0,27.06
5967,2021-12-12 20:15:00,46.0,8.28
5968,2023-11-13 20:11:00,240.0,115.2
5969,2023-11-12 18:57:00,144.0,69.12
5970,2022-11-22 19:53:00,48.0,15.84
5971,2023-12-25 17:45:00,22.0,7.26
5972,2022-12-26 17:35:00,42.0,20.16
5973,2022-11-23 20:10:00,44.0,14.52
5974,2022-12-16 19:34:00,26.0,8.58
5975,2021-12-08 18:22:00,108.0,51.84
5976,2021-12-01 15:45:00,48.0,23.04
5977,2023-11-21 15:01:00,166.0,54.78
5978,2023-12-11 17:14:00,120.0,39.6
5979,2022-11-13 15:32:00,123.0,59.04
5980,2021-12-14 19:30:00,28.0,9.24
5981,2022-11-17 20:27:00,216.0,103.68
5982,2023-11-16 20:44:00,98.0,32.34
5983,2023-12-09 18:11:00,180.0,59.4
5984,2021-11-22 18:39:00,70.0,12.6
5985,2023-12-31 17:51:00,100.0,33.0
5986,2020-11-11 17:25:00,32.0,10.56
5987,2021-11-26 18:58:00,26.0,12.48
5988,2020-12-22 18:09:00,50.0,24.0
5989,2021-12-25 19:29:00,62.0,20.46
5990,2020-12-31 19:52:00,162.0,77.76
5991,2020-12-03 18:31:00,72.0,23.76
5992,2022-12-21 18:08:00,57.0,18.81
5993,2021-11-22 20:24:00,45.0,14.85
5994,2022-11-10 17:03:00,81.0,26.73
5995,2020-11-19 16:53:00,98.0,32.34
5996,2020-12-23 20:50:00,32.0,15.36
5997,2022-12-05 17:41:00,73.0,35.04
5998,2023-12-12 16:56:00,67.0,32.16
5999,2023-11-12 15:21:00,117.0,56.16
6000,2022-11-16 18:26:00,148.0,48.84
6001,2021-12-05 16:34:00,44.0,21.12
6002,2022-11-03 17:39:00,249.0,82.17
6003,2023-11-14 15:28:00,46.0,15.18
6004,2022-11-06 20:23:00,58.0,19.14
6005,2023-11-08 21:00:00,136.0,44.88
6006,2022-12-16 18:25:00,130.0,62.4
6007,2021-11-17 17:36:00,168.0,55.44
6008,2021-12-04 16:59:00,136.0,44.88
6009,2021-12-29 18:12:00,42.0,13.86
6010,2020-11-06 19:39:00,144.0,47.52
6011,2022-12-06 17:23:00,177.0,84.96
6012,2021-11-28 19:55:00,123.0,59.04
6013,2021-11-17 15:04:00,174.0,57.42
6014,2022-12-15 19:34:00,162.0,53.46
6015,2023-12-26 19:13:00,70.0,23.1
6016,2023-12-10 15:08:00,40.0,19.2
6017,2021-12-26 19:36:00,90.0,43.2
6018,2020-11-19 19:10:00,55.0,18.15
6019,2023-12-07 20:11:00,56.0,26.88
6020,2020-11-08 19:30:00,53.0,17.49
6021,2021-12-03 15:56:00,156.0,28.08
6022,2022-12-10 19:42:00,55.0,18.15
6023,2021-11-08 20:57:00,70.0,33.6
6024,2021-12-27 15:14:00,150.0,54.0
6025,2020-12-26 19:15:00,33.0,10.89
6026,2023-12-30 15:45:00,141.0,46.53
6027,2023-12-28 15:57:00,126.0,41.58
6028,2020-11-12 18:05:00,166.0,79.68
6029,2021-12-27 18:11:00,207.0,68.31
6030,2022-12-12 17:32:00,30.0,14.4
6031,2021-11-19 20:31:00,204.0,67.32
6032,2023-12-30 15:53:00,71.0,23.43
6033,2021-11-01 18:43:00,34.0,16.32
6034,2021-12-22 17:21:00,64.0,21.12
6035,2023-12-03 20:32:00,59.0,19.47
6036,2022-11-03 17:30:00,54.0,25.92
6037,2020-11-09 15:31:00,42.0,13.86
6038,2022-11-04 17:55:00,26.0,8.58
6039,2020-11-18 20:01:00,40.0,19.2
6040,2020-11-04 15:20:00,67.0,22.11
6041,2023-11-01 20:49:00,70.0,23.1
6042,2020-12-02 20:36:00,32.0,15.36
6043,2023-12-06 19:40:00,207.0,68.31
6044,2022-11-05 19:05:00,58.0,19.14
6045,2022-11-09 20:49:00,35.0,11.55
6046,2020-12-15 16:42:00,116.0,55.68
6047,2022-11-01 17:13:00,63.0,30.24
6048,2021-11-10 20:35:00,108.0,35.64
6049,2022-12-09 20:51:00,69.0,22.77
6050,2020-11-17 20:01:00,110.0,36.3
6051,2021-12-14 15:40:00,28.0,13.44
6052,2020-12-09 15:06:00,86.0,28.38
6053,2020-11-07 17:27:00,52.0,24.96
6054,2023-12-22 16:06:00,74.0,35.52
6055,2023-12-02 19:19:00,231.0,76.23
6056,2021-12-17 17:59:00,57.0,18.81
6057,2022-11-29 17:08:00,94.0,31.02
6058,2021-12-31 15:10:00,249.0,82.17
6059,2021-11-30 19:17:00,30.0,14.4
6060,2021-12-01 17:18:00,126.0,60.48
6061,2022-12-16 18:34:00,40.0,19.2
6062,2020-12-13 20:35:00,105.0,22.05
6063,2022-11-05 15:05:00,92.0,19.32
6064,2023-11-10 19:00:00,32.0,15.36
6065,2023-11-09 16:36:00,84.0,27.72
6066,2023-12-01 18:18:00,62.0,20.46
6067,2020-11-09 16:51:00,90.0,18.9
6068,2022-11-13 15:27:00,35.0,11.55
6069,2021-11-16 16:46:00,189.0,39.69
6070,2020-12-31 17:53:00,147.0,70.56
6071,2021-12-06 17:50:00,72.0,23.76
6072,2020-11-24 20:13:00,74.0,35.52
6073,2023-12-10 17:51:00,198.0,41.58
6074,2022-11-10 17:33:00,174.0,57.42
6075,2020-11-18 17:03:00,249.0,82.17
6076,2020-12-10 18:47:00,160.0,52.8
6077,2023-11-13 16:02:00,114.0,37.62
6078,2020-12-28 19:16:00,29.0,13.92
6079,2020-11-10 15:10:00,134.0,64.32
6080,2022-11-04 19:54:00,54.0,17.82
6081,2021-12-02 16:20:00,51.0,16.83
6082,2023-12-17 20:02:00,96.0,46.08
6083,2021-11-24 19:00:00,48.0,23.04
6084,2021-12-28 18:21:00,74.0,35.52
6085,2021-12-03 18:27:00,108.0,35.64
6086,2022-11-10 17:59:00,76.0,36.48
6087,2022-12-17 18:40:00,73.0,24.09
6088,2022-12-17 19:13:00,41.0,13.53
6089,2022-11-01 19:37:00,45.0,21.6
6090,2022-11-05 19:22:00,52.0,17.16
6091,2023-11-29 18:06:00,192.0,92.16
6092,2023-12-07 17:08:00,45.0,14.85
6093,2020-12-04 16:11:00,31.0,10.23
6094,2022-11-22 19:51:00,48.0,15.84
6095,2021-11-18 15:36:00,142.0,46.86
6096,2021-12-01 20:39:00,20.0,9.6
6097,2021-12-06 19:37:00,195.0,40.95
6098,2023-12-24 20:20:00,120.0,39.6
6099,2020-11-24 17:48:00,26.0,12.48
6100,2021-12-25 15:24:00,234.0,42.12
6101,2022-12-27 19:59:00,65.0,21.45
6102,2022-11-08 18:06:00,40.0,8.4
6103,2023-12-20 17:40:00,102.0,33.66
6104,2022-11-22 18:27:00,56.0,18.48
6105,2022-12-16 17:28:00,42.0,20.16
6106,2022-12-26 18:02:00,129.0,61.92
6107,2021-11-26 20:48:00,114.0,37.62
6108,2021-12-26 19:45:00,56.0,26.88
6109,2023-11-20 16:56:00,34.0,11.22
6110,2021-12-01 18:19:00,34.0,11.22
6111,2021-11-29 17:16:00,118.0,56.64
